SimNum,Stage,Scenario,Demand,Wind,c_DA,Model
25,3,4.0,1.0,4.0,0.0,Expected
25,4,3.0,1.0,3.0,0.0,Expected
25,5,3.0,1.0,3.0,0.0,Expected
25,6,3.0,4.0,3.0,0.0,Expected
25,7,3.0,4.0,3.0,0.0,Expected
25,8,3.0,4.0,3.0,0.0,Expected
25,9,2.0,3.0,2.0,0.0,Expected
25,10,5.0,3.0,5.0,0.0,Expected
25,11,5.0,3.0,5.0,0.0,Expected
25,12,5.0,3.0,5.0,0.0,Expected
25,13,4.0,3.0,4.0,0.0,Expected
25,14,5.0,3.0,5.0,0.0,Expected
25,15,3.0,3.0,3.0,0.0,Expected
25,16,3.0,3.0,3.0,0.0,Expected
25,17,3.0,5.0,3.0,0.0,Expected
25,18,3.0,5.0,3.0,0.0,Expected
25,19,2.0,5.0,2.0,0.0,Expected
25,20,3.0,3.0,3.0,0.0,Expected
25,21,5.0,3.0,5.0,0.0,Expected
25,22,3.0,3.0,3.0,0.0,Expected
25,23,3.0,3.0,3.0,0.0,Expected
25,24,3.0,3.0,3.0,0.0,Expected
26,1,2.0,1.0,2.0,0.0,Expected
26,2,2.0,1.0,2.0,0.0,Expected
26,3,4.0,1.0,4.0,0.0,Expected
26,4,2.0,1.0,2.0,0.0,Expected
26,5,3.0,1.0,3.0,0.0,Expected
26,6,3.0,4.0,3.0,0.0,Expected
26,7,3.0,4.0,3.0,0.0,Expected
26,8,2.0,4.0,2.0,0.0,Expected
26,9,2.0,3.0,2.0,0.0,Expected
26,10,4.0,3.0,4.0,0.0,Expected
26,11,3.0,3.0,3.0,0.0,Expected
26,12,5.0,3.0,5.0,0.0,Expected
26,13,2.0,3.0,2.0,0.0,Expected
26,14,3.0,3.0,3.0,0.0,Expected
26,15,5.0,3.0,5.0,0.0,Expected
26,16,5.0,3.0,5.0,0.0,Expected
26,17,5.0,5.0,5.0,0.0,Expected
26,18,4.0,5.0,4.0,0.0,Expected
26,19,5.0,5.0,5.0,0.0,Expected
26,20,2.0,3.0,2.0,0.0,Expected
26,21,4.0,3.0,4.0,0.0,Expected
26,22,4.0,3.0,4.0,0.0,Expected
26,23,5.0,3.0,5.0,0.0,Expected
26,24,5.0,3.0,5.0,0.0,Expected
27,1,4.0,1.0,4.0,0.0,Expected
27,2,3.0,1.0,3.0,0.0,Expected
27,3,4.0,1.0,4.0,0.0,Expected
27,4,5.0,1.0,5.0,0.0,Expected
27,5,2.0,1.0,2.0,0.0,Expected
27,6,2.0,4.0,2.0,0.0,Expected
27,7,5.0,4.0,5.0,0.0,Expected
27,8,2.0,4.0,2.0,0.0,Expected
27,9,5.0,3.0,5.0,0.0,Expected
27,10,4.0,3.0,4.0,0.0,Expected
27,11,2.0,3.0,2.0,0.0,Expected
27,12,4.0,3.0,4.0,0.0,Expected
27,13,2.0,3.0,2.0,0.0,Expected
27,14,5.0,3.0,5.0,0.0,Expected
27,15,3.0,3.0,3.0,0.0,Expected
27,16,5.0,3.0,5.0,0.0,Expected
27,17,3.0,5.0,3.0,0.0,Expected
27,18,5.0,5.0,5.0,0.0,Expected
27,19,2.0,5.0,2.0,0.0,Expected
27,20,2.0,3.0,2.0,0.0,Expected
27,21,5.0,3.0,5.0,0.0,Expected
27,22,5.0,3.0,5.0,0.0,Expected
27,23,4.0,3.0,4.0,0.0,Expected
27,24,2.0,3.0,2.0,0.0,Expected
28,1,5.0,1.0,5.0,0.0,Expected
28,2,4.0,1.0,4.0,0.0,Expected
28,3,3.0,1.0,3.0,0.0,Expected
28,4,5.0,1.0,5.0,0.0,Expected
28,5,4.0,1.0,4.0,0.0,Expected
28,6,2.0,4.0,2.0,0.0,Expected
28,7,4.0,4.0,4.0,0.0,Expected
28,8,5.0,4.0,5.0,0.0,Expected
28,9,3.0,3.0,3.0,0.0,Expected
28,10,3.0,3.0,3.0,0.0,Expected
28,11,2.0,3.0,2.0,0.0,Expected
28,12,5.0,3.0,5.0,0.0,Expected
28,13,3.0,3.0,3.0,0.0,Expected
28,14,4.0,3.0,4.0,0.0,Expected
28,15,4.0,3.0,4.0,0.0,Expected
28,16,5.0,3.0,5.0,0.0,Expected
28,17,5.0,5.0,5.0,0.0,Expected
28,18,5.0,5.0,5.0,0.0,Expected
28,19,4.0,5.0,4.0,0.0,Expected
28,20,5.0,3.0,5.0,0.0,Expected
28,21,3.0,3.0,3.0,0.0,Expected
28,22,4.0,3.0,4.0,0.0,Expected
28,23,5.0,3.0,5.0,0.0,Expected
28,24,3.0,3.0,3.0,0.0,Expected
29,1,5.0,1.0,5.0,0.0,Expected
29,2,5.0,1.0,5.0,0.0,Expected
29,3,2.0,1.0,2.0,0.0,Expected
29,4,3.0,1.0,3.0,0.0,Expected
29,5,3.0,1.0,3.0,0.0,Expected
29,6,5.0,4.0,5.0,0.0,Expected
29,7,3.0,4.0,3.0,0.0,Expected
29,8,3.0,4.0,3.0,0.0,Expected
29,9,2.0,3.0,2.0,0.0,Expected
29,10,3.0,3.0,3.0,0.0,Expected
29,11,2.0,3.0,2.0,0.0,Expected
29,12,3.0,3.0,3.0,0.0,Expected
29,13,5.0,3.0,5.0,0.0,Expected
29,14,3.0,3.0,3.0,0.0,Expected
29,15,4.0,3.0,4.0,0.0,Expected
29,16,3.0,3.0,3.0,0.0,Expected
29,17,3.0,5.0,3.0,0.0,Expected
29,18,3.0,5.0,3.0,0.0,Expected
29,19,3.0,5.0,3.0,0.0,Expected
29,20,4.0,3.0,4.0,0.0,Expected
29,21,2.0,3.0,2.0,0.0,Expected
29,22,5.0,3.0,5.0,0.0,Expected
29,23,4.0,3.0,4.0,0.0,Expected
29,24,2.0,3.0,2.0,0.0,Expected
30,1,5.0,1.0,5.0,0.0,Expected
30,2,3.0,1.0,3.0,0.0,Expected
30,3,5.0,1.0,5.0,0.0,Expected
30,4,5.0,1.0,5.0,0.0,Expected
30,5,3.0,1.0,3.0,0.0,Expected
30,6,5.0,4.0,5.0,0.0,Expected
30,7,3.0,4.0,3.0,0.0,Expected
30,8,2.0,4.0,2.0,0.0,Expected
30,9,3.0,3.0,3.0,0.0,Expected
30,10,4.0,3.0,4.0,0.0,Expected
30,11,3.0,3.0,3.0,0.0,Expected
30,12,4.0,3.0,4.0,0.0,Expected
30,13,5.0,3.0,5.0,0.0,Expected
30,14,4.0,3.0,4.0,0.0,Expected
30,15,3.0,3.0,3.0,0.0,Expected
30,16,2.0,3.0,2.0,0.0,Expected
30,17,2.0,5.0,2.0,0.0,Expected
30,18,3.0,5.0,3.0,0.0,Expected
30,19,4.0,5.0,4.0,0.0,Expected
30,20,5.0,3.0,5.0,0.0,Expected
30,21,4.0,3.0,4.0,0.0,Expected
30,22,3.0,3.0,3.0,0.0,Expected
30,23,4.0,3.0,4.0,0.0,Expected
30,24,5.0,3.0,5.0,0.0,Expected
31,1,3.0,1.0,3.0,0.0,Expected
31,2,4.0,1.0,4.0,0.0,Expected
31,3,3.0,1.0,3.0,0.0,Expected
31,4,4.0,1.0,4.0,0.0,Expected
31,5,4.0,1.0,4.0,0.0,Expected
31,6,4.0,4.0,4.0,0.0,Expected
31,7,2.0,4.0,2.0,0.0,Expected
31,8,5.0,4.0,5.0,0.0,Expected
31,9,3.0,3.0,3.0,0.0,Expected
31,10,3.0,3.0,3.0,0.0,Expected
31,11,5.0,3.0,5.0,0.0,Expected
31,12,2.0,3.0,2.0,0.0,Expected
31,13,2.0,3.0,2.0,0.0,Expected
31,14,2.0,3.0,2.0,0.0,Expected
31,15,3.0,3.0,3.0,0.0,Expected
31,16,4.0,3.0,4.0,0.0,Expected
31,17,3.0,5.0,3.0,0.0,Expected
31,18,4.0,5.0,4.0,0.0,Expected
31,19,4.0,5.0,4.0,0.0,Expected
31,20,5.0,3.0,5.0,0.0,Expected
31,21,4.0,3.0,4.0,0.0,Expected
31,22,4.0,3.0,4.0,0.0,Expected
31,23,4.0,3.0,4.0,0.0,Expected
31,24,4.0,3.0,4.0,0.0,Expected
32,1,4.0,1.0,4.0,0.0,Expected
32,2,4.0,1.0,4.0,0.0,Expected
32,3,4.0,1.0,4.0,0.0,Expected
32,4,4.0,1.0,4.0,0.0,Expected
32,5,2.0,1.0,2.0,0.0,Expected
32,6,5.0,4.0,5.0,0.0,Expected
32,7,2.0,4.0,2.0,0.0,Expected
32,8,5.0,4.0,5.0,0.0,Expected
32,9,2.0,3.0,2.0,0.0,Expected
32,10,2.0,3.0,2.0,0.0,Expected
32,11,3.0,3.0,3.0,0.0,Expected
32,12,3.0,3.0,3.0,0.0,Expected
32,13,4.0,3.0,4.0,0.0,Expected
32,14,2.0,3.0,2.0,0.0,Expected
32,15,3.0,3.0,3.0,0.0,Expected
32,16,5.0,3.0,5.0,0.0,Expected
32,17,5.0,5.0,5.0,0.0,Expected
32,18,3.0,5.0,3.0,0.0,Expected
32,19,3.0,5.0,3.0,0.0,Expected
32,20,5.0,3.0,5.0,0.0,Expected
32,21,4.0,3.0,4.0,0.0,Expected
32,22,4.0,3.0,4.0,0.0,Expected
32,23,4.0,3.0,4.0,0.0,Expected
32,24,2.0,3.0,2.0,0.0,Expected
33,1,2.0,1.0,2.0,0.0,Expected
33,2,2.0,1.0,2.0,0.0,Expected
33,3,3.0,1.0,3.0,0.0,Expected
33,4,4.0,1.0,4.0,0.0,Expected
33,5,3.0,1.0,3.0,0.0,Expected
33,6,4.0,4.0,4.0,0.0,Expected
33,7,5.0,4.0,5.0,0.0,Expected
33,8,5.0,4.0,5.0,0.0,Expected
33,9,3.0,3.0,3.0,0.0,Expected
33,10,3.0,3.0,3.0,0.0,Expected
33,11,5.0,3.0,5.0,0.0,Expected
33,12,2.0,3.0,2.0,0.0,Expected
33,13,3.0,3.0,3.0,0.0,Expected
33,14,3.0,3.0,3.0,0.0,Expected
33,15,5.0,3.0,5.0,0.0,Expected
33,16,5.0,3.0,5.0,0.0,Expected
33,17,4.0,5.0,4.0,0.0,Expected
33,18,4.0,5.0,4.0,0.0,Expected
33,19,2.0,5.0,2.0,0.0,Expected
33,20,5.0,3.0,5.0,0.0,Expected
33,21,3.0,3.0,3.0,0.0,Expected
33,22,5.0,3.0,5.0,0.0,Expected
33,23,4.0,3.0,4.0,0.0,Expected
33,24,2.0,3.0,2.0,0.0,Expected
34,1,3.0,1.0,3.0,0.0,Expected
34,2,2.0,1.0,2.0,0.0,Expected
34,3,3.0,1.0,3.0,0.0,Expected
34,4,5.0,1.0,5.0,0.0,Expected
34,5,3.0,1.0,3.0,0.0,Expected
34,6,3.0,4.0,3.0,0.0,Expected
34,7,5.0,4.0,5.0,0.0,Expected
34,8,4.0,4.0,4.0,0.0,Expected
34,9,4.0,3.0,4.0,0.0,Expected
34,10,5.0,3.0,5.0,0.0,Expected
34,11,4.0,3.0,4.0,0.0,Expected
34,12,2.0,3.0,2.0,0.0,Expected
34,13,5.0,3.0,5.0,0.0,Expected
34,14,4.0,3.0,4.0,0.0,Expected
34,15,3.0,3.0,3.0,0.0,Expected
34,16,4.0,3.0,4.0,0.0,Expected
34,17,3.0,5.0,3.0,0.0,Expected
34,18,5.0,5.0,5.0,0.0,Expected
34,19,2.0,5.0,2.0,0.0,Expected
34,20,4.0,3.0,4.0,0.0,Expected
34,21,3.0,3.0,3.0,0.0,Expected
34,22,2.0,3.0,2.0,0.0,Expected
34,23,5.0,3.0,5.0,0.0,Expected
34,24,5.0,3.0,5.0,0.0,Expected
35,1,4.0,1.0,4.0,0.0,Expected
35,2,3.0,1.0,3.0,0.0,Expected
35,3,5.0,1.0,5.0,0.0,Expected
35,4,5.0,1.0,5.0,0.0,Expected
35,5,5.0,1.0,5.0,0.0,Expected
35,6,3.0,4.0,3.0,0.0,Expected
35,7,4.0,4.0,4.0,0.0,Expected
35,8,5.0,4.0,5.0,0.0,Expected
35,9,5.0,3.0,5.0,0.0,Expected
35,10,2.0,3.0,2.0,0.0,Expected
35,11,2.0,3.0,2.0,0.0,Expected
35,12,5.0,3.0,5.0,0.0,Expected
35,13,4.0,3.0,4.0,0.0,Expected
35,14,4.0,3.0,4.0,0.0,Expected
35,15,5.0,3.0,5.0,0.0,Expected
35,16,2.0,3.0,2.0,0.0,Expected
35,17,3.0,5.0,3.0,0.0,Expected
35,18,4.0,5.0,4.0,0.0,Expected
35,19,2.0,5.0,2.0,0.0,Expected
35,20,2.0,3.0,2.0,0.0,Expected
35,21,4.0,3.0,4.0,0.0,Expected
35,22,2.0,3.0,2.0,0.0,Expected
35,23,4.0,3.0,4.0,0.0,Expected
35,24,2.0,3.0,2.0,0.0,Expected
36,1,5.0,1.0,5.0,0.0,Expected
36,2,5.0,1.0,5.0,0.0,Expected
36,3,5.0,1.0,5.0,0.0,Expected
36,4,4.0,1.0,4.0,0.0,Expected
36,5,5.0,1.0,5.0,0.0,Expected
36,6,4.0,4.0,4.0,0.0,Expected
36,7,2.0,4.0,2.0,0.0,Expected
36,8,3.0,4.0,3.0,0.0,Expected
36,9,4.0,3.0,4.0,0.0,Expected
36,10,4.0,3.0,4.0,0.0,Expected
36,11,5.0,3.0,5.0,0.0,Expected
36,12,4.0,3.0,4.0,0.0,Expected
36,13,2.0,3.0,2.0,0.0,Expected
36,14,2.0,3.0,2.0,0.0,Expected
36,15,2.0,3.0,2.0,0.0,Expected
36,16,5.0,3.0,5.0,0.0,Expected
36,17,3.0,5.0,3.0,0.0,Expected
36,18,3.0,5.0,3.0,0.0,Expected
36,19,4.0,5.0,4.0,0.0,Expected
36,20,3.0,3.0,3.0,0.0,Expected
36,21,4.0,3.0,4.0,0.0,Expected
36,22,2.0,3.0,2.0,0.0,Expected
36,23,4.0,3.0,4.0,0.0,Expected
36,24,3.0,3.0,3.0,0.0,Expected
37,1,5.0,1.0,5.0,0.0,Expected
37,2,2.0,1.0,2.0,0.0,Expected
37,3,3.0,1.0,3.0,0.0,Expected
37,4,4.0,1.0,4.0,0.0,Expected
37,5,5.0,1.0,5.0,0.0,Expected
37,6,2.0,4.0,2.0,0.0,Expected
37,7,2.0,4.0,2.0,0.0,Expected
37,8,3.0,4.0,3.0,0.0,Expected
37,9,4.0,3.0,4.0,0.0,Expected
37,10,4.0,3.0,4.0,0.0,Expected
37,11,4.0,3.0,4.0,0.0,Expected
37,12,2.0,3.0,2.0,0.0,Expected
37,13,2.0,3.0,2.0,0.0,Expected
37,14,2.0,3.0,2.0,0.0,Expected
37,15,3.0,3.0,3.0,0.0,Expected
37,16,2.0,3.0,2.0,0.0,Expected
37,17,4.0,5.0,4.0,0.0,Expected
37,18,4.0,5.0,4.0,0.0,Expected
37,19,4.0,5.0,4.0,0.0,Expected
37,20,2.0,3.0,2.0,0.0,Expected
37,21,4.0,3.0,4.0,0.0,Expected
37,22,5.0,3.0,5.0,0.0,Expected
37,23,3.0,3.0,3.0,0.0,Expected
37,24,3.0,3.0,3.0,0.0,Expected
38,1,2.0,1.0,2.0,0.0,Expected
38,2,2.0,1.0,2.0,0.0,Expected
38,3,2.0,1.0,2.0,0.0,Expected
38,4,5.0,1.0,5.0,0.0,Expected
38,5,4.0,1.0,4.0,0.0,Expected
38,6,4.0,4.0,4.0,0.0,Expected
38,7,3.0,4.0,3.0,0.0,Expected
38,8,5.0,4.0,5.0,0.0,Expected
38,9,3.0,3.0,3.0,0.0,Expected
38,10,5.0,3.0,5.0,0.0,Expected
38,11,3.0,3.0,3.0,0.0,Expected
38,12,4.0,3.0,4.0,0.0,Expected
38,13,2.0,3.0,2.0,0.0,Expected
38,14,3.0,3.0,3.0,0.0,Expected
38,15,2.0,3.0,2.0,0.0,Expected
38,16,2.0,3.0,2.0,0.0,Expected
38,17,4.0,5.0,4.0,0.0,Expected
38,18,5.0,5.0,5.0,0.0,Expected
38,19,2.0,5.0,2.0,0.0,Expected
38,20,4.0,3.0,4.0,0.0,Expected
38,21,2.0,3.0,2.0,0.0,Expected
38,22,4.0,3.0,4.0,0.0,Expected
38,23,5.0,3.0,5.0,0.0,Expected
38,24,2.0,3.0,2.0,0.0,Expected
39,1,5.0,1.0,5.0,0.0,Expected
39,2,4.0,1.0,4.0,0.0,Expected
39,3,5.0,1.0,5.0,0.0,Expected
39,4,4.0,1.0,4.0,0.0,Expected
39,5,4.0,1.0,4.0,0.0,Expected
39,6,5.0,4.0,5.0,0.0,Expected
39,7,5.0,4.0,5.0,0.0,Expected
39,8,5.0,4.0,5.0,0.0,Expected
39,9,2.0,3.0,2.0,0.0,Expected
39,10,4.0,3.0,4.0,0.0,Expected
39,11,4.0,3.0,4.0,0.0,Expected
39,12,2.0,3.0,2.0,0.0,Expected
39,13,5.0,3.0,5.0,0.0,Expected
39,14,3.0,3.0,3.0,0.0,Expected
39,15,4.0,3.0,4.0,0.0,Expected
39,16,2.0,3.0,2.0,0.0,Expected
39,17,4.0,5.0,4.0,0.0,Expected
39,18,4.0,5.0,4.0,0.0,Expected
39,19,2.0,5.0,2.0,0.0,Expected
39,20,4.0,3.0,4.0,0.0,Expected
39,21,4.0,3.0,4.0,0.0,Expected
39,22,3.0,3.0,3.0,0.0,Expected
39,23,4.0,3.0,4.0,0.0,Expected
39,24,3.0,3.0,3.0,0.0,Expected
40,1,5.0,1.0,5.0,0.0,Expected
40,2,5.0,1.0,5.0,0.0,Expected
40,3,3.0,1.0,3.0,0.0,Expected
40,4,2.0,1.0,2.0,0.0,Expected
40,5,3.0,1.0,3.0,0.0,Expected
40,6,2.0,4.0,2.0,0.0,Expected
40,7,2.0,4.0,2.0,0.0,Expected
40,8,3.0,4.0,3.0,0.0,Expected
40,9,3.0,3.0,3.0,0.0,Expected
40,10,3.0,3.0,3.0,0.0,Expected
40,11,2.0,3.0,2.0,0.0,Expected
40,12,2.0,3.0,2.0,0.0,Expected
40,13,4.0,3.0,4.0,0.0,Expected
40,14,5.0,3.0,5.0,0.0,Expected
40,15,3.0,3.0,3.0,0.0,Expected
40,16,5.0,3.0,5.0,0.0,Expected
40,17,2.0,5.0,2.0,0.0,Expected
40,18,5.0,5.0,5.0,0.0,Expected
40,19,3.0,5.0,3.0,0.0,Expected
40,20,2.0,3.0,2.0,0.0,Expected
40,21,5.0,3.0,5.0,0.0,Expected
40,22,5.0,3.0,5.0,0.0,Expected
40,23,2.0,3.0,2.0,0.0,Expected
40,24,4.0,3.0,4.0,0.0,Expected
41,1,5.0,1.0,5.0,0.0,Expected
41,2,5.0,1.0,5.0,0.0,Expected
41,3,5.0,1.0,5.0,0.0,Expected
41,4,2.0,1.0,2.0,0.0,Expected
41,5,2.0,1.0,2.0,0.0,Expected
41,6,4.0,4.0,4.0,0.0,Expected
41,7,3.0,4.0,3.0,0.0,Expected
41,8,4.0,4.0,4.0,0.0,Expected
41,9,5.0,3.0,5.0,0.0,Expected
41,10,2.0,3.0,2.0,0.0,Expected
41,11,5.0,3.0,5.0,0.0,Expected
41,12,5.0,3.0,5.0,0.0,Expected
41,13,5.0,3.0,5.0,0.0,Expected
41,14,5.0,3.0,5.0,0.0,Expected
41,15,2.0,3.0,2.0,0.0,Expected
41,16,4.0,3.0,4.0,0.0,Expected
41,17,5.0,5.0,5.0,0.0,Expected
41,18,5.0,5.0,5.0,0.0,Expected
41,19,2.0,5.0,2.0,0.0,Expected
41,20,4.0,3.0,4.0,0.0,Expected
41,21,4.0,3.0,4.0,0.0,Expected
41,22,4.0,3.0,4.0,0.0,Expected
41,23,2.0,3.0,2.0,0.0,Expected
41,24,3.0,3.0,3.0,0.0,Expected
42,1,3.0,1.0,3.0,0.0,Expected
42,2,3.0,1.0,3.0,0.0,Expected
42,3,4.0,1.0,4.0,0.0,Expected
42,4,2.0,1.0,2.0,0.0,Expected
42,5,3.0,1.0,3.0,0.0,Expected
42,6,5.0,4.0,5.0,0.0,Expected
42,7,5.0,4.0,5.0,0.0,Expected
42,8,5.0,4.0,5.0,0.0,Expected
42,9,2.0,3.0,2.0,0.0,Expected
42,10,5.0,3.0,5.0,0.0,Expected
42,11,2.0,3.0,2.0,0.0,Expected
42,12,2.0,3.0,2.0,0.0,Expected
42,13,4.0,3.0,4.0,0.0,Expected
42,14,5.0,3.0,5.0,0.0,Expected
42,15,3.0,3.0,3.0,0.0,Expected
42,16,5.0,3.0,5.0,0.0,Expected
42,17,3.0,5.0,3.0,0.0,Expected
42,18,3.0,5.0,3.0,0.0,Expected
42,19,2.0,5.0,2.0,0.0,Expected
42,20,2.0,3.0,2.0,0.0,Expected
42,21,3.0,3.0,3.0,0.0,Expected
42,22,2.0,3.0,2.0,0.0,Expected
42,23,5.0,3.0,5.0,0.0,Expected
42,24,2.0,3.0,2.0,0.0,Expected
43,1,5.0,1.0,5.0,0.0,Expected
43,2,4.0,1.0,4.0,0.0,Expected
43,3,5.0,1.0,5.0,0.0,Expected
43,4,4.0,1.0,4.0,0.0,Expected
43,5,4.0,1.0,4.0,0.0,Expected
43,6,3.0,4.0,3.0,0.0,Expected
43,7,3.0,4.0,3.0,0.0,Expected
43,8,3.0,4.0,3.0,0.0,Expected
43,9,5.0,3.0,5.0,0.0,Expected
43,10,5.0,3.0,5.0,0.0,Expected
43,11,2.0,3.0,2.0,0.0,Expected
43,12,3.0,3.0,3.0,0.0,Expected
43,13,4.0,3.0,4.0,0.0,Expected
43,14,5.0,3.0,5.0,0.0,Expected
43,15,2.0,3.0,2.0,0.0,Expected
43,16,4.0,3.0,4.0,0.0,Expected
43,17,3.0,5.0,3.0,0.0,Expected
43,18,2.0,5.0,2.0,0.0,Expected
43,19,5.0,5.0,5.0,0.0,Expected
43,20,5.0,3.0,5.0,0.0,Expected
43,21,4.0,3.0,4.0,0.0,Expected
43,22,2.0,3.0,2.0,0.0,Expected
43,23,5.0,3.0,5.0,0.0,Expected
43,24,4.0,3.0,4.0,0.0,Expected
44,1,2.0,1.0,2.0,0.0,Expected
44,2,4.0,1.0,4.0,0.0,Expected
44,3,4.0,1.0,4.0,0.0,Expected
44,4,2.0,1.0,2.0,0.0,Expected
44,5,4.0,1.0,4.0,0.0,Expected
44,6,2.0,4.0,2.0,0.0,Expected
44,7,4.0,4.0,4.0,0.0,Expected
44,8,3.0,4.0,3.0,0.0,Expected
44,9,3.0,3.0,3.0,0.0,Expected
44,10,5.0,3.0,5.0,0.0,Expected
44,11,4.0,3.0,4.0,0.0,Expected
44,12,4.0,3.0,4.0,0.0,Expected
44,13,2.0,3.0,2.0,0.0,Expected
44,14,4.0,3.0,4.0,0.0,Expected
44,15,4.0,3.0,4.0,0.0,Expected
44,16,4.0,3.0,4.0,0.0,Expected
44,17,2.0,5.0,2.0,0.0,Expected
44,18,4.0,5.0,4.0,0.0,Expected
44,19,2.0,5.0,2.0,0.0,Expected
44,20,2.0,3.0,2.0,0.0,Expected
44,21,4.0,3.0,4.0,0.0,Expected
44,22,3.0,3.0,3.0,0.0,Expected
44,23,2.0,3.0,2.0,0.0,Expected
44,24,3.0,3.0,3.0,0.0,Expected
45,1,3.0,1.0,3.0,0.0,Expected
45,2,2.0,1.0,2.0,0.0,Expected
45,3,3.0,1.0,3.0,0.0,Expected
45,4,5.0,1.0,5.0,0.0,Expected
45,5,2.0,1.0,2.0,0.0,Expected
45,6,3.0,4.0,3.0,0.0,Expected
45,7,2.0,4.0,2.0,0.0,Expected
45,8,5.0,4.0,5.0,0.0,Expected
45,9,3.0,3.0,3.0,0.0,Expected
45,10,3.0,3.0,3.0,0.0,Expected
45,11,3.0,3.0,3.0,0.0,Expected
45,12,5.0,3.0,5.0,0.0,Expected
45,13,5.0,3.0,5.0,0.0,Expected
45,14,4.0,3.0,4.0,0.0,Expected
45,15,4.0,3.0,4.0,0.0,Expected
45,16,5.0,3.0,5.0,0.0,Expected
45,17,3.0,5.0,3.0,0.0,Expected
45,18,4.0,5.0,4.0,0.0,Expected
45,19,2.0,5.0,2.0,0.0,Expected
45,20,5.0,3.0,5.0,0.0,Expected
45,21,3.0,3.0,3.0,0.0,Expected
45,22,2.0,3.0,2.0,0.0,Expected
45,23,5.0,3.0,5.0,0.0,Expected
45,24,2.0,3.0,2.0,0.0,Expected
46,1,2.0,1.0,2.0,0.0,Expected
46,2,5.0,1.0,5.0,0.0,Expected
46,3,4.0,1.0,4.0,0.0,Expected
46,4,2.0,1.0,2.0,0.0,Expected
46,5,5.0,1.0,5.0,0.0,Expected
46,6,3.0,4.0,3.0,0.0,Expected
46,7,3.0,4.0,3.0,0.0,Expected
46,8,3.0,4.0,3.0,0.0,Expected
46,9,2.0,3.0,2.0,0.0,Expected
46,10,4.0,3.0,4.0,0.0,Expected
46,11,3.0,3.0,3.0,0.0,Expected
46,12,2.0,3.0,2.0,0.0,Expected
46,13,3.0,3.0,3.0,0.0,Expected
46,14,2.0,3.0,2.0,0.0,Expected
46,15,5.0,3.0,5.0,0.0,Expected
46,16,4.0,3.0,4.0,0.0,Expected
46,17,5.0,5.0,5.0,0.0,Expected
46,18,5.0,5.0,5.0,0.0,Expected
46,19,5.0,5.0,5.0,0.0,Expected
46,20,5.0,3.0,5.0,0.0,Expected
46,21,2.0,3.0,2.0,0.0,Expected
46,22,4.0,3.0,4.0,0.0,Expected
46,23,5.0,3.0,5.0,0.0,Expected
46,24,3.0,3.0,3.0,0.0,Expected
47,1,4.0,1.0,4.0,0.0,Expected
47,2,4.0,1.0,4.0,0.0,Expected
47,3,3.0,1.0,3.0,0.0,Expected
47,4,5.0,1.0,5.0,0.0,Expected
47,5,3.0,1.0,3.0,0.0,Expected
47,6,5.0,4.0,5.0,0.0,Expected
47,7,4.0,4.0,4.0,0.0,Expected
47,8,4.0,4.0,4.0,0.0,Expected
47,9,2.0,3.0,2.0,0.0,Expected
47,10,3.0,3.0,3.0,0.0,Expected
47,11,3.0,3.0,3.0,0.0,Expected
47,12,3.0,3.0,3.0,0.0,Expected
47,13,4.0,3.0,4.0,0.0,Expected
47,14,4.0,3.0,4.0,0.0,Expected
47,15,4.0,3.0,4.0,0.0,Expected
47,16,5.0,3.0,5.0,0.0,Expected
47,17,5.0,5.0,5.0,0.0,Expected
47,18,5.0,5.0,5.0,0.0,Expected
47,19,3.0,5.0,3.0,0.0,Expected
47,20,2.0,3.0,2.0,0.0,Expected
47,21,3.0,3.0,3.0,0.0,Expected
47,22,2.0,3.0,2.0,0.0,Expected
47,23,4.0,3.0,4.0,0.0,Expected
47,24,5.0,3.0,5.0,0.0,Expected
48,1,3.0,1.0,3.0,0.0,Expected
48,2,5.0,1.0,5.0,0.0,Expected
48,3,2.0,1.0,2.0,0.0,Expected
48,4,4.0,1.0,4.0,0.0,Expected
48,5,4.0,1.0,4.0,0.0,Expected
48,6,3.0,4.0,3.0,0.0,Expected
48,7,4.0,4.0,4.0,0.0,Expected
48,8,5.0,4.0,5.0,0.0,Expected
48,9,4.0,3.0,4.0,0.0,Expected
48,10,5.0,3.0,5.0,0.0,Expected
48,11,4.0,3.0,4.0,0.0,Expected
48,12,5.0,3.0,5.0,0.0,Expected
48,13,4.0,3.0,4.0,0.0,Expected
48,14,2.0,3.0,2.0,0.0,Expected
48,15,5.0,3.0,5.0,0.0,Expected
48,16,2.0,3.0,2.0,0.0,Expected
48,17,5.0,5.0,5.0,0.0,Expected
48,18,2.0,5.0,2.0,0.0,Expected
48,19,5.0,5.0,5.0,0.0,Expected
48,20,2.0,3.0,2.0,0.0,Expected
48,21,2.0,3.0,2.0,0.0,Expected
48,22,5.0,3.0,5.0,0.0,Expected
48,23,5.0,3.0,5.0,0.0,Expected
48,24,5.0,3.0,5.0,0.0,Expected
49,1,3.0,1.0,3.0,0.0,Expected
49,2,2.0,1.0,2.0,0.0,Expected
49,3,5.0,1.0,5.0,0.0,Expected
49,4,2.0,1.0,2.0,0.0,Expected
49,5,2.0,1.0,2.0,0.0,Expected
49,6,4.0,4.0,4.0,0.0,Expected
49,7,5.0,4.0,5.0,0.0,Expected
49,8,4.0,4.0,4.0,0.0,Expected
